Volume,Radius,X,Y,friends_100,friends_250,friends_500,friends_1000
438,10.5610503321782,22680.897260274,48451.7077625571,5,12,50,64
2668,26.0653145208471,22715.2050224888,48401.3999250375,4,14,48,64
770,14.0028172125903,22720.074025974,48463.7207792208,5,13,49,64
818,14.4326709073086,22780.7310513447,48459.3875305623,5,14,44,64
3239,28.7194111548172,22809.6958937944,48399.0299475147,2,16,40,64
736,13.6901738843966,22841.125,48482.620923913,5,17,37,64
1356,18.5823185994691,22866.8967551622,48519.8650442478,4,18,36,64
950,15.5536334500875,22875.0073684211,48558.2547368421,3,14,34,64
5330,36.8411910052822,22917.8673545966,48465.1557223265,4,20,35,64
1188,17.3931514059148,22919.4865319865,48370.6843434343,3,17,36,64
637,12.7361971561082,22952.5321821036,48400.6091051805,5,18,34,64
780,14.0934512798919,22968.3423076923,48349.2884615385,4,16,34,64
3560,30.108911568694,23012.4033707865,48387.5140449438,5,17,32,64
694,13.2938199479774,23005.992795389,48474.2838616715,4,20,32,64
959,15.6271348839192,23036.2909280501,48548.3284671533,5,21,31,64
373,9.74595659939255,23052.3056300268,48498.0455764075,6,22,31,64
700,13.3511623562491,23067.5371428571,48403.9814285714,4,18,31,64
1821,21.5340159327643,24963.5266337177,30031.5535420099,3,4,13,64
601,12.3710708217667,32508.1846921797,24188.5657237937,3,21,40,64
518,11.485104128155,39655.4015444015,6145.44015444015,9,25,36,64
754,13.8565696817814,39733.3461538462,5981.85278514589,5,17,33,64
470,10.9400419197143,17541.5,46007.5,4,5,15,64
616,12.5245004655424,17565.5,46035.5,4,5,14,64
577,12.1215445988718,17590,46060,4,5,13,64
1228,17.6835412795898,18093.7939739414,45013.2858306189,3,5,16,64
3078,27.9965402101575,27345.1448992852,6753.66504223522,1,7,17,64
649,12.8556016158959,27854,7706,7,21,34,64
3821,31.1931027646596,10422.0795603245,9661.17744046061,6,19,44,64
1073,16.5298882724647,10413.9198508854,9593.69897483691,6,16,45,64
632,12.6861136071897,11439.1170886076,9448.18196202532,4,16,30,64
991,15.8857193027735,11461.282542886,9515.648839556,5,16,33,64
5260,36.5984699278725,11498.1292775665,9574.6680608365,5,15,33,64
1079,16.5760397488015,11805.0213160334,23987.0027803522,7,21,37,64
1126,16.933208363283,13462.7104795737,9210.54351687389,2,8,27,64
549,11.8237769774265,15954.8615664845,5897.74863387978,5,13,19,64
710,13.44618962206,22796.3633802817,36883.461971831,2,12,24,64
828,14.5206221839198,22987.2306763285,36852.0652173913,3,11,25,64
735,13.6808703332818,23048.8217687075,37105.693877551,2,9,28,64
5846,38.5833082524601,23134.2907971262,24656.4373930893,1,10,23,64
1562,19.9439222264645,23171.6670934699,36873.3725992318,1,8,25,64
852,14.7295627369882,23725.0598591549,37017.3227699531,1,9,26,64
1200,17.4807748894733,23782.9391666667,36939.6866666667,1,8,28,64
1723,20.9465593144969,24112.6987811956,22723.4968078932,4,15,25,64
643,12.7960386625292,24152.567651633,24448.2083981337,1,4,23,64
912,15.2393862395995,25045.4638157895,36445.8848684211,2,2,13,64
3506,29.8796848840194,48834.4030233885,26588.2384483742,1,5,24,64
822,14.4679155773892,8757.57542579075,12466.0413625304,2,10,22,64
745,13.7736230587866,22806.144966443,27131.9731543624,5,12,35,64
1121,16.895570600889,22932.6235504014,27001.456735058,2,17,37,64
692,13.2746507672084,23001.7933526012,26444.5144508671,1,5,10,64
896,15.1051159021221,11771.7991071429,10952.5970982143,4,20,32,64
1126,16.933208363283,30639.7078152753,28211.3534635879,2,8,29,64
1112,16.8276104883938,31580.8938848921,28909.3336330935,3,14,32,64
1373,18.6984378755092,15677.9431900947,39469.396212673,1,8,31,63
1133,16.9857611203322,15731.4466019417,39366.3945278023,3,7,21,63
1477,19.3936835468347,16657.5450236967,39326.4441435342,4,7,14,63
5472,37.32872028021,20073.3280336257,32398.3748172515,3,15,35,63
959,15.6271348839192,20392.8873826903,35337.1220020855,4,7,18,63
495,11.2272309555287,23062.1656565657,48570.5191919192,5,18,31,63
414,10.2676304132975,24984.1038647343,30064.7512077295,3,4,13,63
2355,24.4886877061688,32688.6530785563,24255.7460721868,2,8,38,63
812,14.3796419310423,42740.5246305419,15546.7229064039,3,15,30,63
1329,18.396387444023,27619.2415349887,7650.66440933032,4,14,35,63
421,10.3540701980767,27824,7705,7,21,37,63
919,15.2977589313704,27884.8019586507,7716.98041349293,6,21,34,63
995,15.9177469951717,28038.0582914573,7729.68341708543,4,16,29,63
617,12.5346623337176,28955.8071312804,7270.65478119935,2,3,11,63
1034,16.2267044667496,38758.6054158607,11324.9458413926,4,8,32,63
10867,52.6047414833245,38953.7707739026,11675.4651697801,1,9,30,63
782,14.1115082396099,10386.4028132992,9610.93606138107,7,16,42,63
736,13.6901738843966,10490.4538043478,9897.09239130435,6,22,36,63
571,12.0583562730894,10692.6917688266,12248.7968476357,4,10,22,63
989,15.8696812176116,12492.1951466127,11555.7714863498,4,7,18,63
1002,15.9736409363966,22840.5,36913.5479041916,3,12,26,63
1250,17.8412411615277,22956.8888,36895.7112,4,11,26,63
868,14.8672251938963,22985.5806451613,36926.6025345622,3,12,27,63
845,14.6689291722417,23150.9798816568,37225.7928994083,2,10,25,63
8060,45.3041073867821,23349.3898263027,37299.1320099256,1,5,23,63
4861,35.1829999487185,23812.35568813,37064.7021189056,1,7,27,63
999,15.9497103747399,24174.6136136136,22726.026026026,4,11,24,63
920,15.3060797146516,24667.2184782609,23144.6413043478,1,4,20,63
1390,18.8138404754685,25450.3517985612,34897.2705035971,1,5,14,63
6693,41.2838764481061,26038.1214701927,36136.055729867,2,7,14,63
604,12.4019086032759,26226.0612582781,35473.4801324503,6,15,35,63
1004,15.9895747467786,48198.7639442231,27489.7569721116,4,16,31,63
791,14.1924802616422,48467.8445006321,26497.3198482933,7,20,38,63
598,12.3401559775525,22865.0301003344,27082.4648829431,4,13,35,63
1133,16.9857611203322,30474.0317740512,28232.0547219771,4,13,37,63
957,15.6108311393824,15670.5224660397,39914.1421107628,2,13,28,62
860,14.7985540406638,20174.5197674419,32303.8279069767,4,23,44,62
679,13.149369953539,20388.4889543446,35389.5552282769,3,8,17,62
1298,18.1805661576654,22139.156394453,35558.1779661017,2,5,25,62
263,8.18366666312048,22130.4220532319,35629.8060836502,3,5,18,62
290,8.59347971398312,39516.9551724138,6321.43793103448,2,9,34,62
422,10.3663598999672,39589.5758293839,6245.56872037915,4,18,36,62
489,11.1589796789446,39625.6850715746,6213.44785276074,7,22,35,62
373,9.74595659939255,40380.3887399464,33975.6756032172,3,10,24,62
338,9.27744540399441,40381.8786982248,34031.9289940828,3,9,20,62
657,12.9345922308436,40401.1841704718,34002.2298325723,3,11,23,62
421,10.3540701980767,40474,33739,2,19,44,62
352,9.46763243632512,40485.9772727273,33933.5994318182,6,15,28,62
458,10.7994787975041,40497.3711790393,33955.3493449782,6,15,27,62
520,11.5072547835032,40515.5,33696.5,6,17,43,62
260,8.13685789025644,40515.4692307692,33976.1153846154,7,14,24,62
276,8.38348512668693,40522.8007246377,33922.7282608696,7,15,29,62
827,14.5118510431714,40536.4437726723,33676.207980653,6,17,46,62
381,9.84991641126052,40542.6036745407,33943.8346456693,7,15,27,62
503,11.3175924206678,40547.4691848907,33904.5725646123,7,16,29,62
566,12.005445283871,40586.9310954064,33954.7402826855,7,13,27,62
429,10.451983205989,40643.344988345,33985.1398601399,4,11,22,62
620,12.5650986286284,40655.3467741935,33859.4612903226,1,14,30,62
986,15.8455936531824,27984.2667342799,7745.35801217039,4,18,31,62
534,11.6611313077984,38715.9288389513,11430.5,2,9,23,62
600,12.3607744647421,38738.7316666667,11470.5883333333,2,8,27,62
1228,17.6835412795898,11632.4389250814,23906.9022801303,3,15,38,62
1124,16.9181633062358,11677.28113879,23955.2144128114,4,18,38,62
962,15.6515586574323,11736.4158004158,23978.4501039501,4,19,37,62
762,13.929885377046,15930.2060367454,5931.32152230971,4,13,18,62
3079,28.0010876868723,22723.6235790841,36819.0854173433,1,9,20,62
740,13.7273250351554,22864.4837837838,24323.6256756757,1,3,15,62
4809,34.9943108822888,23158.9559159908,36986.5891037638,2,8,27,62
5657,37.9544888111191,23672.70850274,37221.1592716988,2,12,25,62
349,9.42720108104809,23810,36822,2,7,26,62
439,10.5730994522773,24306.8656036446,24258.30523918,1,7,21,62
977,15.7731102526182,24489.5537359263,35497.6417604913,1,2,21,62
6489,40.6498497064539,26109.6344583141,36054.2052704577,2,5,17,62
678,13.1396834918535,26228.4424778761,35548.3274336283,4,14,30,62
674,13.1008660259656,26264.4703264095,35474.9198813056,8,15,30,62
982,15.8134198257678,48560.4460285132,26495.4450101833,3,21,38,62
758,13.8932758909427,22154.117414248,26821.3403693931,4,12,32,62
944,15.5044389142593,22163.6716101695,26645.2161016949,4,13,35,62
890,15.054455784347,23047.8561797753,26595.8640449438,1,5,17,62
1039,16.2658899970449,11394.0192492782,11043.1511068335,3,11,23,62
917,15.2811037724514,11417.4296619411,10997.1537622683,5,9,27,62
890,15.054455784347,11597.4640449438,10929.5404494382,4,16,33,62
1133,16.9857611203322,11826.8508384819,10935.7775816417,5,17,29,62
481,11.0673232628094,20180,32273,4,23,43,61
522,11.529362882239,22049.7988505747,35154.0402298851,6,13,25,61
2178,23.5504383332166,22090.544077135,35220.7089072544,7,12,27,61
4390,33.4350761966751,32751.4965831435,24290.4398633257,2,4,27,61
364,9.62766009250014,39657.5521978022,6175.66208791209,8,26,35,61
753,13.8473779264204,40067.2881806109,33532.4714475432,2,3,39,61
717,13.5123110797162,40099.5467224547,33527.419804742,2,5,43,61
771,14.0119070007677,40174.4785992218,33327.046692607,10,24,42,61
701,13.3606954973111,40192.2853067047,33287.5492154066,12,23,40,61
489,11.1589796789446,40212,33341,10,27,43,61
467,10.9050709983138,40219,33278,12,23,41,61
539,11.7155974206376,40220,33308,13,25,43,61
730,13.6342573516614,40242.5657534247,33335.9068493151,13,28,43,61
559,11.9309756977957,40246,33284,12,25,43,61
421,10.3540701980767,40269,33330,13,29,45,61
538,11.7047244740534,40270.5,33268.5,10,26,43,61
504,11.3288369265916,40271.5,33300,13,28,43,61
482,11.0788217835865,40291.8443983402,33390.6825726141,10,31,47,61
689,13.2458449811443,40302.2002902758,33312.4252539913,13,29,45,61
454,10.7522160814389,40308.5,33360.5,11,31,47,61
1011,16.0452184760897,40332.2670623145,33386.0672601385,11,32,47,61
952,15.5699970879116,40335.631302521,33336.1081932773,11,29,47,61
875,14.9270533036046,40368.5622857143,33358.96,12,31,47,61
444,10.6331402498266,40363.5,33282,4,28,45,61
699,13.3416224033652,40367.9628040057,33412.904148784,13,33,47,61
594,12.2988153053267,40377.5,33385.5,12,34,47,61
960,15.6352803808934,40380.9427083333,33461.8697916667,9,31,47,61
765,13.9572794750438,40396.6823529412,33430.6326797386,11,33,47,61
421,10.3540701980767,40406,33400,10,31,47,61
568,12.0266376133113,40412.8573943662,33474.4049295775,10,28,47,61
590,12.2573352030019,40428.0898305085,33433.8898305085,10,30,47,61
842,14.6428664998832,40437.0190023753,33406.1460807601,10,29,47,61
735,13.6808703332818,40446.6081632653,33496.9863945578,11,28,50,61
633,12.6961461224842,40452.5387045814,33575.1927330174,10,24,56,61
798,14.2551405233246,40459.0137844612,33536.6015037594,10,26,54,61
856,14.7640986876497,40477.535046729,33467.9509345794,9,28,48,61
696,13.3129615272912,40476.7801724138,33627.0646551724,9,20,56,61
509,11.3848928696778,40482.6915520629,33573.6640471513,11,24,55,61
330,9.16699568847508,40491.3515151515,33530.4333333333,10,26,53,61
760,13.9115926766041,40502.3013157895,33614.2118421053,11,21,53,61
616,12.5245004655424,40502.0324675325,33505.0568181818,9,25,50,61
531,11.6283291856945,40519.6403013183,33576.9585687382,11,22,52,61
749,13.810549728426,40529.873164219,33537.6275033378,10,24,50,61
897,15.1135427456797,40539.353400223,33605.5819397993,8,19,51,61
240,7.81764019044672,40559.5,33641.5,7,16,46,61
286,8.53400855160407,40611.5629370629,34022.5629370629,4,12,21,61
880,14.9696412740382,28954.2295454545,7347.71022727273,2,3,11,61
1146,17.0829301834697,10315.3333333333,9649.39354275742,5,14,38,61
730,13.6342573516614,10340.5,9604,6,14,37,61
5605,37.7796443822347,10381.1835860839,9786.76039250669,3,23,37,61
756,13.8749349246747,10360.5,9670.5,6,16,41,61
747,13.7920987519461,10363,9575,4,15,40,61
820,14.4503039876871,10364,9717.5,5,17,40,61
1501,19.5506140908539,10388.8474350433,9861.43171219187,3,18,36,61
1357,18.5891692240703,10451.1245394252,9928.3890935888,4,20,34,61
591,12.2677183774203,10490.4382402707,9983.30964467005,5,19,34,61
312,8.91348122741469,11563.6987179487,9589.73076923077,3,13,34,61
667,13.0326572604236,11842.7826086957,24028.6311844078,5,18,35,61
1027,16.1716852086789,11882.1265822785,24044.2463485881,4,17,33,61
802,14.2908230335247,12272.5922693267,23099.2693266833,4,20,34,61
1183,17.3565110631238,13387.3026204565,8128.08706677937,1,3,17,61
897,15.1135427456797,13860.0178372352,8017.03010033445,3,7,19,61
5074,35.9455628693896,23075.0195112337,36787.8748521876,1,9,22,61
4220,32.7813083289316,23092.2563981043,37154.7177725118,3,9,26,61
768,13.9846199115786,23101.8020833333,37228.4153645833,4,9,25,61
839,14.6167573560814,23728.1168057211,37150.4445768772,2,11,26,61
822,14.4679155773892,23786.2883211679,37155.001216545,2,10,26,61
1836,21.6225243860829,24696.8306100218,35264.6666666667,3,14,20,61
3906,31.5381472560946,25737.4856630824,36267.2173579109,1,6,17,61
971,15.7246023665964,26234.6508753862,35394.7229660144,8,17,33,61
4331,33.2096385654767,26280.4089124913,35619.2059570538,1,11,27,61
1058,16.4139418686055,32339.9480151229,28243.9470699433,1,2,7,61
989,15.8696812176116,48152.5783619818,27504.2123356926,4,14,30,61
860,14.7985540406638,48514.6,26476.561627907,5,22,38,61
735,13.6808703332818,22135.8136054422,26741.9183673469,4,11,33,61
1138,17.0231994754724,22154.3910369069,26695.7899824253,5,12,33,61
578,12.1320439898388,22227.3062283737,26490.6972318339,3,17,29,61
677,13.1299898841218,22839.1935007386,27196.2717872969,3,11,30,61
781,14.1024826497902,22871.6837387964,27147.0320102433,4,12,33,61
705,13.398760233979,12459.3574468085,12122.3787234043,2,3,14,61
3563,30.1215952362799,32627.8490036486,48098.3519506034,3,4,13,60
2850,26.9396833778544,32651.8740350877,48025.2312280702,3,4,11,60
1049,16.3439792120963,33186.6005719733,48397.0695900858,1,6,13,60
186,6.88218795617702,16606.2150537634,39286.3279569892,3,7,12,60
1034,16.2267044667496,20117.1779497099,32327.1276595745,5,19,42,60
1342,18.4861432918529,20349.0774962742,35341.9083457526,4,5,16,60
590,12.2573352030019,23105.8237288136,48396.2796610169,3,19,31,60
334,9.22238589456703,23107.5808383234,48463.0568862275,5,20,31,60
525,11.5624457705622,39535.2304761905,6376.73142857143,2,7,29,60
328,9.13917469658101,39726.6615853659,6075.51524390244,6,26,33,60
568,12.0266376133113,40114.5,33329.5,4,19,37,60
657,12.9345922308436,40147,33293.6179604262,9,20,38,60
421,10.3540701980767,40219,33249,8,22,39,60
976,15.765035969902,39664.9036885246,11077.925204918,2,3,15,60
7567,43.8967051952899,39722.2442183164,11128.5155279503,2,4,14,60
1189,17.4004702160034,11592.370058873,9633.05466778806,3,13,34,60
497,11.2498893659749,11866.4949698189,9163.76659959759,2,5,7,60
730,13.6342573516614,12525.5219178082,11626.4917808219,3,8,15,60
489,11.1589796789446,22195,37124,1,7,27,60
964,15.6678200214624,22887.3039419087,36888.3278008299,3,14,25,60
7829,44.6501789374502,23113.6663686295,37356.5713373355,2,6,18,60
727,13.6062129119198,23081.2365887208,37278.7840440165,3,7,25,60
841,14.6341686277169,23176.435196195,37048.9120095125,2,8,28,60
2230,23.8299147491526,23738.8802690583,37273.7313901345,3,9,23,60
888,15.03753115192,24234.3220720721,22754.347972973,2,10,26,60
1109,16.8048960431851,24345.3733092876,36522.7366997295,1,7,18,60
1035,16.234549139418,24725.9120772947,35222.7980676329,3,13,20,60
1153,17.1350237530016,26042.1847354727,35150.4527320035,3,10,33,60
824,14.4855057548004,26255.8810679612,35313.3470873786,5,13,30,60
1022,16.1322708551483,26261.5381604697,35429.9090019569,7,17,30,60
1101,16.7441735463618,31944.4659400545,28170.2624886467,2,2,12,60
789,14.1745264527323,48479.9328263625,26441.9619771863,6,24,38,60
1050,16.3517676229325,48874.3580952381,27804.9485714286,3,9,18,60
921,15.3143959769955,48883.1813246471,27882.7285559175,2,10,19,60
849,14.7036075401933,22131.6325088339,26784.0141342756,3,12,32,60
894,15.0882480957415,11447.6420581655,10967.5861297539,5,12,29,60
662,12.9837173306775,33047.5,47874.5,3,11,21,59
225,7.56939756606048,23103,48511,7,20,31,59
372,9.73288354642632,39664.6075268817,6224.98387096774,7,24,32,59
544,11.7698114881754,40115.5,33289,5,17,34,59
5233,36.5044176438937,27246.1158035544,6971.34721956813,2,4,14,59
776,14.057267776595,27522.1675257732,6409.65721649485,2,7,18,59
304,8.79846374771743,27527.2302631579,6437.38815789474,2,7,20,59
916,15.272769381991,27665.6746724891,6318.25873362445,2,6,15,59
757,13.8841084363708,10616.1321003963,12142.357992074,3,9,19,59
1593,20.1408569567589,11813.7991211551,24069.7237915882,4,14,34,59
1054,16.3828842402726,11901.1593927894,9186.50189753321,3,5,7,59
1780,21.2902155443696,13734.5825842697,8006.81966292135,4,10,18,59
2644,25.9478143830257,22429.9712556732,36791.965204236,1,6,17,59
617,12.5346623337176,22963.5769854133,37573.0356564019,1,3,12,59
1296,18.1665541585452,23007.3148148148,37359.9729938272,1,7,20,59
2966,27.4824616425985,23683.3688469319,37325.5357383682,2,9,22,59
724,13.5781105488817,23853.3011049724,36805.2140883978,2,7,25,59
806,14.326416670309,24314.4317617866,36640.1947890819,1,6,18,59
577,12.1215445988718,24432.9740034662,22811.554592721,2,4,26,59
1050,16.3517676229325,24673.7876190476,23013.4114285714,1,6,20,59
1237,17.7482242313838,26044.2368633791,35021.5860953921,2,9,21,59
2419,24.8192121499227,26222.3704009921,35240.4365440265,2,13,31,59
1266,17.9550620362878,26304.2180094787,35837.2938388626,2,5,20,59
625,12.6156626101008,26305.6064,35351.4768,6,14,30,59
1105,16.7745622710839,26332.5529411765,35756.7511312217,2,6,21,59
1384,18.7731911507525,47968.5505780347,27198.0715317919,2,9,24,59
1098,16.7213457599513,48046.2540983607,27314.650273224,4,13,30,59
938,15.4550877898612,48102.4722814499,27361.9861407249,4,13,34,59
804,14.3086309196028,48134.2624378109,27404.6791044776,4,14,33,59
987,15.8536269077685,48148.3029381966,27458.0871327254,5,14,30,59
5480,37.3559973903755,48398.1390510949,26450.2443430657,6,20,34,59
734,13.6715604510649,22291.8760217984,26419.1021798365,2,11,27,59
1052,16.367333326241,11846.783269962,10890.8089353612,6,14,28,59
1116,16.8578488065615,31633.2025089606,29246.3028673835,2,11,43,59
1071,16.5144757858756,31639.6349206349,29099.9486461251,5,16,47,59
4088,32.2645417102966,15544.6453033268,39847.801369863,1,7,25,58
1458,19.2685404544499,21108.2503429355,32449.0706447188,1,2,13,58
588,12.2365424226313,39713.8401360544,6146.3112244898,8,25,33,58
327,9.12523239296839,40640.9571865443,34030.0458715596,3,11,20,58
672,13.081414098346,27608.7886904762,6345.02678571429,2,7,14,58
1177,17.3124402910352,27835.4401019541,7753.12319456245,5,17,36,58
947,15.5290556626229,38929.3600844773,11836.096092925,2,4,13,58
837,14.5993253196395,38977.7048984468,11815.9295101553,2,4,16,58
4521,33.9302696179906,12099.8697190887,22997.0243309002,2,11,33,58
957,15.6108311393824,12557.605015674,11759.5966562173,2,7,11,58
886,15.0205874494665,13810.7753950339,7988.89503386005,4,7,18,58
4857,35.1685213473034,22860.6034589253,37643.9594399835,1,2,10,58
1177,17.3124402910352,24150.575191164,22661.471537808,4,12,23,58
991,15.8857193027735,24177.9778002018,36573.7003027245,2,8,20,58
934,15.4220993044568,24306.3222698073,36368.7676659529,3,5,20,58
8125,45.4864184146723,25272.2755692308,34876.5296,1,5,12,58
3313,29.0456282827815,25634.7401146997,36307.812254754,1,3,16,58
678,13.1396834918535,25624.0545722714,34871.1563421829,2,7,15,58
1553,19.8863823405551,25896.9491307147,34905.4584674823,2,6,17,58
1263,17.9337756482036,25997.7703879652,34948.8978622328,3,8,21,58
3362,29.2596355049054,26096.2674003569,35108.490481856,3,8,29,58
644,12.8059850601931,26263.3850931677,35917.5838509317,1,4,13,58
1606,20.2228717488129,26295.5641344956,35397.0186799502,7,14,29,58
1130,16.9632584461284,48006.4203539823,27246.3238938053,3,10,26,58
939,15.463323915034,48097.1352502662,27514.0447284345,3,13,27,58
762,13.929885377046,48488.657480315,26401.5669291339,5,26,37,58
1216,17.5969274954349,49060.4975328947,27168.5345394737,1,6,12,58
628,12.6459039541955,22308.3614649682,26376.3184713376,2,10,24,58
617,12.5346623337176,22956.7504051864,27110.0129659643,2,14,31,58
860,14.7985540406638,22986.1837209302,27004.5186046512,3,14,33,58
1617,20.2920099735672,30302.648113791,28237.4706246135,4,14,33,58
1004,15.9895747467786,30354.1593625498,28229.5258964143,4,13,35,58
787,14.1565498742213,31629.9618805591,28874.3824650572,6,12,30,58
799,14.2640695192038,31638.0588235294,28925.3642052566,4,15,35,58
833,14.5643986540083,31646.2364945978,29163.4261704682,4,17,47,58
631,12.676073151634,33073,47834,3,11,23,57
596,12.3195029823622,22053.3087248322,35124.4312080537,4,13,24,57
4698,34.5880886467171,22152.840783312,35252.3218390805,4,12,24,57
2380,24.6183269799948,23128.5903361345,48587.2172268908,5,15,28,57
460,10.823032759612,39743.5934782609,6106.03695652174,8,26,32,57
579,12.1425343022094,39761.1865284974,6056.03454231434,6,24,31,57
1825,21.5576537180727,39791.4405479452,5921.99561643836,2,11,30,57
5429,37.1817629715623,10285.6914717259,9770.57082335605,1,14,35,57
3219,28.6306063313458,10316.7042559801,9907.99937868903,3,11,34,57
2556,25.5123510337369,10407.0719874804,9979.51682316119,4,13,34,57
616,12.5245004655424,10636.8798701299,12242.8993506493,3,10,19,57
3278,28.8917954708317,12174.3041488713,23037.2559487492,2,16,35,57
779,14.0844141187959,13921.6392811297,22807.4184852375,2,13,30,57
3861,31.3559496179671,24151.7011137011,36661.5288785289,1,9,21,57
876,14.9355806126712,24353.2420091324,36335.5913242009,3,4,16,57
770,14.0028172125903,24863.2766233766,36631.6194805195,1,1,6,57
1389,18.8070716893255,25941.1310295176,34916.9265658747,3,6,19,57
881,14.9781443370778,26326.9057888763,35447.6231555051,5,14,30,57
941,15.4797830191239,26395.2082890542,35691.4017003188,1,4,21,57
500,11.2837916709551,22191.688,26445.5,5,14,27,57
791,14.1924802616422,1432.27054361568,13756.2098609355,3,8,21,57
839,14.6167573560814,11513.1418355185,10940.6328963051,4,13,32,57
868,14.8672251938963,11720.1440092166,10892.5,3,18,31,57
1768,21.2183294115808,11813.6085972851,10848.8704751131,3,14,27,57
890,15.054455784347,11866.6011235955,10841.7561797753,4,10,27,57
717,13.5123110797162,11911.8451882845,10874.6680613668,3,10,26,57
1380,18.7460426316304,12269.9427536232,10936.2347826087,2,5,14,57
736,13.6901738843966,12318.8002717391,10973.9279891304,3,5,12,57
749,13.810549728426,12426.9452603471,11171.1628838451,2,5,14,57
1243,17.7912155520965,30441.5253419147,28187.494770716,4,13,34,57
1913,22.071281109525,31670.846314689,28951.5969681129,4,14,38,57
1076,16.5529800950465,31684.2890334572,29026.3643122677,4,17,44,57
8791,47.3139489744131,32917.5082470709,47857.8992151064,1,9,17,56
585,12.2052868353847,32956.4905982906,47725.6222222222,4,11,24,56
1402,18.8948767750345,33002.6533523538,47788.8330955777,5,11,23,56
2171,23.5125628191401,15610.4748963611,39411.4753569783,1,6,23,56
5729,38.1952597891093,20291.2609530459,32125.4552277884,1,19,42,56
3003,27.6533482704706,38576.8285048285,40225.1322011322,3,8,26,56
250,7.97884560802865,38573.972,40140.492,3,6,23,56
603,12.3916378697515,38603.6301824212,40163.6467661692,3,8,27,56
1033,16.2188559998011,38626.5392061955,40367.9283639884,1,12,33,56
1383,18.7664077029608,38682.3962400578,40218.852494577,3,11,36,56
531,11.6283291856945,38685.9133709981,40259.7099811676,3,13,40,56
407,10.180456715759,38691.2039312039,40453.199017199,3,11,39,56
4433,33.5984252661073,38716.6388450259,40545.167606587,1,10,38,56
492,11.1931573383894,38735.0162601626,40420.75,3,15,47,56
1003,15.981609827357,38756.4685942173,40220.0967098704,5,15,43,56
3457,29.670150340534,38774.6754411339,40282.005785363,3,20,50,56
647,12.835778008704,38774.2472952087,40456.658423493,4,13,48,56
3200,28.5459858584443,38815.5365625,40226.8584375,3,17,50,56
646,12.8258547153702,38809.4907120743,40371.1114551084,2,19,51,56
461,10.8347905390267,38849.6898047722,40431.8872017354,5,19,52,56
2027,22.7194038529983,38872.0143068574,40653.9871731623,2,6,34,56
729,13.6249156189089,38865.1646090535,40533.4046639232,2,15,46,56
348,9.4136853736232,38899.6494252874,40394.7902298851,3,26,55,56
452,10.7285066455709,38907.8075221239,40239.1039823009,3,22,56,56
2810,26.749964937195,38928.2444839858,40661.58113879,2,6,34,56
767,13.9755123756653,38925.0938722295,40135.1655801825,5,16,52,56
1331,18.4102245181448,38932.9782118708,40525.0646130729,2,19,48,56
342,9.3321800700525,38924.0263157895,40179.9649122807,4,19,54,56
292,8.62306148722909,38922.5239726027,40421.1301369863,3,27,54,56
306,8.82735861613155,38930.6503267974,40207.4738562092,5,21,54,56
773,14.0300689098827,38954.8046571798,40067.8421733506,4,12,46,56
408,10.1929557465138,38989.5857843137,40308.9558823529,5,30,55,56
489,11.1589796789446,39003.0040899795,40220.7975460123,4,24,54,56
3038,27.8140314837868,39024.4450296248,40528.6237656353,4,20,50,56
743,13.7551225493503,39010.063257066,40256.6514131898,5,27,55,56
815,14.4061808190732,39012.0233128834,40072.072392638,3,11,42,56
400,10.0925300880806,39007.765,40111.635,4,13,48,56
165,6.48204481442857,39027.8060606061,40312.0484848485,5,30,53,56
353,9.48107124001832,39040.3796033994,40463.2322946176,7,24,53,56
192,6.99230995578931,39041.0677083333,40431,6,26,53,56
788,14.1655410150923,39048.8870558376,40359.0012690355,8,31,53,56
483,11.0903083826112,39052.5652173913,40187.2008281574,4,22,48,56
1084,16.6144013824929,39076.4418819188,40319.4806273063,8,29,52,56
303,8.78398067000098,39072.8811881188,40450.498349835,6,23,51,56
568,12.0266376133113,39084.551056338,40554.5052816901,4,14,45,56
1023,16.1401614258599,39095.8504398827,40399.1241446725,10,27,51,56
5886,38.7150822298266,39118.5183486239,40211.6722731906,3,28,48,56
277,8.39865886783884,39098.440433213,40474.1588447653,7,22,50,56
440,10.5851348568025,39108.3454545455,40510.0727272727,6,18,47,56
501,11.2950698263651,39119.123752495,40327.3812375249,7,26,48,56
1961,22.3464661511643,39138.6517083121,40287.1585925548,7,25,47,56
1444,19.1758071673532,39134.8732686981,40369.4639889197,8,28,48,56
1000,15.9576912160573,39168.077,40420.575,5,23,47,56
1423,19.0358602230534,39186.6844694308,40354.5144061841,8,25,46,56
2968,27.4917259144418,39202.1452156334,40288.0980458221,5,24,43,56
4328,33.1981347355956,39225.5623844732,40383.5942698706,4,22,42,56
736,13.6901738843966,39249.089673913,40220.5366847826,4,15,38,56
1408,18.9352648726502,39261.2223011364,40314.6931818182,6,16,39,56
380,9.83698151873187,39285.4342105263,40231.2421052632,4,12,37,56
240,7.81764019044672,39307.5333333333,40317.1291666667,3,13,38,56
733,13.6622442248034,39323.5729877217,40235.1923601637,4,10,35,56
4966,35.5609549341826,42741.0430930326,15384.1465968586,2,12,30,56
322,9.05519887583616,27181.9875776398,7443.38198757764,2,2,10,56
425,10.4031418957202,27191.5670588235,7413.09411764706,2,2,10,56
4191,32.6684769525151,27554.8639942734,7694.14960629921,4,12,28,56
